latitude,longitude,cluster
12.9568439,77.6751699,-1
13.1209019,77.5763685,-1
12.9567235,77.5475467,0
12.9694209,77.7005861,1
12.915425,77.5690071,0
12.9392361,77.6946108,1
13.0176013,77.5596392,0
12.9829274,77.5307675,4
12.8996916,77.6010757,0
13.1084671,77.6036885,0
12.896613,77.7201193,-1
12.986833,77.4765844,26
12.9063667,77.6279581,0
12.9610217,77.5591415,0
12.9694344,77.7006256,1
12.9314067,77.686955,1
12.9610586,77.5591183,0
12.9314067,77.686955,1
13.0144246,77.5836645,0
12.9382222,77.7467327,17
13.0146307,77.571627,0
12.9753976,77.6938876,1
12.9753714,77.6939109,1
12.91212756,77.62604412,0
13.0005948,77.6200809,0
13.047157,77.5690683,0
13.0188765,77.584007,0
12.9877748,77.7339867,2
12.9824076,77.5950258,0
12.9433456,77.6976304,1
12.942454,77.622838,5
13.0565039,77.5943245,0
12.9170307,77.5858757,0
12.9502206,77.5372872,0
13.0652888,77.5949258,0
12.9762648,77.5986619,0
12.9213343,77.6202852,0
12.9832297,77.5304318,4
13.0192181,77.5844982,0
13.0407726,77.5172982,0
12.8905851,77.598181,0
12.9693674,77.7006428,1
12.9807943,77.6027084,0
12.9363555,77.7054446,1
12.945254,77.7471444,17
12.9874677,77.7368137,2
13.0418851,77.5937286,0
12.9609276,77.6385425,0
12.9593323,77.6555092,20
13.0199453,77.5526338,0
13.0539229,77.5309493,-1
12.9761446,77.5316524,0
13.1841605,77.5665142,-1
13.00995617,77.58398473,0
12.989485,77.6531267,0
12.966567,77.5879531,0
12.9358133,77.5141914,0
12.9220685,77.6452956,1
12.9865387,77.6480642,0
13.0380851,77.6260747,0
12.9871483,77.6489576,0
12.9896694,77.6533902,0
12.92213,77.6687167,1
12.9758543,77.5880734,0
12.9358519,77.5140606,0
13.0413026,77.5169471,0
13.0325034,77.5876439,0
12.9758374,77.5880549,0
12.9888459,77.5084844,4
13.0436361,77.6023637,0
12.923815,77.6534717,1
13.0414817,77.6247967,0
12.9529107,77.5414651,0
12.9900024,77.5886416,0
13.084527,77.5502631,15
12.9523244,77.5412771,0
13.0281789,77.7242348,0
12.9900342,77.5886347,0
13.0414031,77.6222596,0
13.0444526,77.5830193,0
12.9171408,77.5871072,0
13.0752051,77.4368448,0
13.018395,77.5840399,0
12.8910333,77.5964105,0
13.0184029,77.5840124,0
13.0435974,77.5841884,0
13.0367756,77.6273006,0
12.9630288,77.5956645,0
13.0301289,77.6308545,0
12.9563017,77.7086109,1
13.1572853,77.6236222,-1
13.0058036,77.6859915,0
12.9362539,77.5179081,0
12.8965845,77.6261058,0
12.9839208,77.639809,0
12.9573525,77.5522228,0
12.9960033,77.5847614,0
13.0695256,77.5923839,0
12.9201367,77.6653608,1
12.9610117,77.5879778,0
13.0400366,77.5180661,0
12.9362033,77.7055367,1
12.9840515,77.6407696,0
12.9531384,77.5383858,0
13.1021402,77.5863437,0
12.9770336,77.5839872,0
12.9233102,77.5837951,0
13.0083837,77.6949034,0
13.0198509,77.7095301,0
12.9390527,77.6951755,1
13.0082795,77.6935045,0
13.1764266,77.6358722,-1
12.9904439,77.58866,0
12.9342667,77.6897417,1
12.9934216,77.6055177,0
12.9842912,77.6415911,0
13.0411978,77.617024,0
12.9692752,77.7007183,1
12.9928517,77.583582,0
12.9478027,77.5343524,0
13.0539184,77.6464505,11
13.0195099,77.7089706,0
12.9934019,77.6056132,0
13.0483877,77.4984798,0
12.9641735,77.5698015,0
13.021234,77.5278163,0
12.8212964,77.6866427,16
13.0729325,77.5929248,0
12.975208,77.6067009,0
13.0996569,77.5888485,0
13.0414252,77.6225987,0
13.0211653,77.528019,0
12.9630808,77.5850315,0
13.041632,77.5472239,0
12.9240053,77.6726147,1
12.9383153,77.5561312,-1
12.9026862,77.6274406,0
12.97929,77.570825,0
13.0420868,77.5150301,0
12.9999665,77.6109313,0
12.9516408,77.6996385,1
13.0709533,77.5927297,0
12.9665042,77.6075367,0
12.906819,77.6288036,0
12.9900274,77.5051489,4
13.035842,77.5888336,0
13.0200667,77.7093307,0
12.9672379,77.5882814,0
12.9571556,77.5510504,0
12.936245,77.705295,1
13.0384677,77.6254867,0
13.0716765,77.5931489,0
12.9496407,77.6997408,1
13.0685935,77.651587,-1
12.9399901,77.6955035,1
13.0413361,77.6223951,0
12.9671627,77.61127353,0
12.9807501,77.5860247,0
13.0236136,77.599707,9
12.9750333,77.5855417,0
13.046263,77.5735151,0
13.02652,77.7205359,0
13.0197621,77.7088026,0
13.1758867,77.6357701,-1
12.8902017,77.6427567,0
12.8901717,77.642695,0
13.0458524,77.5811057,0
13.0483105,77.6452213,11
12.9310893,77.6865479,1
12.9092481,77.6274651,0
13.0333853,77.5409753,0
12.9568333,77.5492654,0
12.9592132,77.6538071,20
12.9609284,77.5488656,0
12.9690359,77.7008253,1
12.9693548,77.7007271,1
12.9150768,77.6239102,0
12.9929044,77.6612914,0
13.0379671,77.6258529,0
12.95563253,77.71780861,1
12.9931223,77.6611591,0
13.0377323,77.5221675,0
13.120385,77.6100183,0
12.907183,77.600723,0
13.0496604,77.5077631,0
13.1104781,77.5800625,25
13.0483814,77.6455068,11
13.0193149,77.6188821,-1
12.8773032,77.6246787,12
12.9575357,77.5517318,0
12.877805,77.6246983,12
12.9874261,77.5785178,0
12.907229,77.6007892,0
12.9697571,77.7004934,1
12.9363562,77.7053961,1
12.9554921,77.6894413,1
12.9098753,77.54994617,22
12.9619245,77.7016093,1
12.9381324,77.5566067,-1
12.9800069,77.5704915,0
12.9568587,77.7012705,1
12.9885543,77.5086676,4
12.9930505,77.6611912,0
13.0177383,77.5573517,0
13.0454864,77.5020961,0
12.9826088,77.5682927,0
12.8881743,77.6401929,0
12.9485754,77.5929669,0
12.9913346,77.657633,0
13.0409289,77.6203693,0
12.95609333,77.73057307,-1
13.0803177,77.5923869,0
13.1903461,77.6453381,23
12.9929252,77.6611477,0
13.0041761,77.5537173,0
13.0515065,77.5941215,0
12.9275026,77.6213985,0
13.1194517,77.6092717,0
12.9722052,77.5871331,0
13.0400959,77.5185915,0
13.068756,77.4485348,0
12.9274662,77.6213701,0
12.9654216,77.6175057,0
12.96594,77.6253299,0
12.9501557,77.6992408,1
12.9632557,77.6414175,0
12.9521846,77.5406402,0
12.9824684,77.5641294,0
13.0352563,77.5411118,0
13.0292483,77.5709898,0
12.9906259,77.656164,0
12.9567177,77.5489711,0
12.9074412,77.585744,0
13.0428689,77.5128114,0
12.9959916,77.6672023,0
13.0381048,77.6260534,0
12.9843255,77.6412465,0
13.053298,77.7618949,-1
13.0443116,77.5829424,0
13.0142943,77.5832533,0
13.0378118,77.6266047,0
13.0291861,77.571059,0
13.0428378,77.5127446,0
12.960562,77.5042188,4
13.0065682,77.5838844,0
12.9766535,77.6017105,0
12.900384,77.5858132,0
13.0143856,77.5832232,0
13.040713,77.5177801,0
13.0412357,77.6196058,0
13.0436325,77.5533837,0
12.9848373,77.5748703,0
13.0174194,77.6297846,-1
12.9606992,77.7015009,1
12.9320791,77.5414884,7
12.9725365,77.5942493,0
13.001119,77.5839711,0
12.9753798,77.6259183,0
13.0504812,77.4909712,0
13.0378143,77.6266146,0
12.9903101,77.7137328,13
12.9891602,77.5068983,4
13.056255,77.47676,0
13.0357448,77.7353443,-1
13.0387694,77.5896237,0
13.0537346,77.48854,0
12.9362816,77.7053399,1
12.969468,77.7007118,1
13.0386615,77.5896061,0
13.1834435,77.6797495,-1
12.9930077,77.6094781,0
13.0489059,77.6454803,11
13.0366572,77.5243125,0
12.9998719,77.5950313,0
13.019521,77.7087876,0
13.0499141,77.5927599,0
12.9599092,77.504205,4
13.0599577,77.5067828,-1
12.9170417,77.579445,0
13.0355923,77.5263597,0
12.9929641,77.5951316,0
13.0411065,77.617027,0
12.969761,77.7501885,3
12.9698642,77.7500164,3
13.1006196,77.5815296,0
13.0073126,77.6624143,0
12.9415287,77.7471451,17
13.0380857,77.6260768,0
12.9736979,77.5993387,0
13.0018232,77.6791257,0
13.0231113,77.5847437,0
12.9698642,77.7500164,3
13.0463132,77.591128,0
12.957724,77.6059638,0
12.9857006,77.5978064,0
12.9170961,77.5793812,0
12.9574747,77.6058578,0
12.9581539,77.6060706,0
12.9616631,77.5604953,0
13.0275023,77.6619029,-1
13.0275017,77.6618648,-1
13.0246424,77.6594326,-1
12.9124406,77.4851732,35
13.0977963,77.5632888,-1
12.9730514,77.5384555,0
13.0032331,77.6821244,0
12.9876954,77.5134061,4
13.0413969,77.6224112,0
12.9583466,77.6060636,0
13.0450765,77.5820295,0
13.0469336,77.5916826,0
13.0508441,77.5077523,0
12.9909343,77.6563082,0
12.9938878,77.5891555,0
12.9871663,77.5201307,4
12.9512015,77.5395153,0
12.943635,77.6077578,0
13.0030173,77.6122203,0
12.9831235,77.5308168,4
13.045438,77.5077257,0
13.0036733,77.6631733,0
13.008416,77.6925609,0
12.9123682,77.5673409,0
12.9060449,77.5857343,0
13.0096382,77.5059421,-1
13.1029884,77.5861539,0
13.0101997,77.5847099,0
12.9525221,77.6201611,14
13.008416,77.6925609,0
12.914054,77.5660344,0
13.0199169,77.5843714,0
13.0201837,77.5842153,0
13.0204421,77.5842988,0
13.0136092,77.6618043,0
13.0055562,77.6627612,0
12.9592367,77.5557324,0
13.0444272,77.5830021,0
12.9140165,77.5660438,0
12.9140395,77.5660392,0
12.9749576,77.5866338,0
12.964071,77.5698422,0
12.9594884,77.6537937,20
13.0036414,77.5838527,0
13.0160648,77.5836069,0
12.9587673,77.5740072,0
12.9695766,77.7004868,1
13.0440346,77.7486856,-1
12.9878836,77.5156106,4
13.0128473,77.5545839,0
12.8911537,77.5982266,0
12.9356926,77.5128333,0
12.9641944,77.5707412,0
13.0694965,77.446914,0
13.0126029,77.5544554,0
13.031589,77.6295783,0
12.93336293,77.68898735,1
13.0166638,77.5836457,0
13.0295902,77.537008,0
13.0434933,77.590776,0
12.9840844,77.6405155,0
12.9729384,77.5128128,4
13.0270939,77.5434332,0
12.926154,77.676723,1
12.95372239,77.57679302,0
12.9219507,77.5602425,0
12.92625,77.5485883,7
13.0697667,77.4467317,0
13.0163366,77.6608846,0
12.9879317,77.5741678,0
13.0483242,77.6450836,11
12.9916894,77.5857023,0
12.9693554,77.7006781,1
12.9918832,77.5511444,0
12.9846104,77.5724988,0
13.2435188,77.7049397,-1
13.2421567,77.7039459,-1
13.0408936,77.6175047,0
13.0166851,77.5590135,0
13.0092693,77.5268005,10
12.9607315,77.5043785,4
12.9665883,77.5877557,0
13.0212787,77.5357819,0
12.90701,77.5461183,22
13.103584,77.601009,0
13.0354502,77.5266678,0
12.9225338,77.6456041,1
13.0312086,77.5244957,0
13.0361367,77.6282007,0
13.0628037,77.4995804,-1
12.9289557,77.5677555,-1
12.9235611,77.5764936,0
12.9236401,77.5763541,0
13.0359877,77.628011,0
12.95291122,77.54039654,0
12.9863112,77.6475171,0
12.9868684,77.6476655,0
12.9561983,77.6938667,1
12.9580302,77.5539199,0
12.9782227,77.75121,3
12.9370003,77.5202782,0
13.1014663,77.5866177,0
12.8995982,77.6010296,0
12.9589138,77.6043356,0
12.9898379,77.5719635,0
12.9387593,77.6364939,0
13.0292025,77.5404542,0
12.9868362,77.647518,0
12.9497794,77.6993219,1
12.9255212,77.5496526,7
12.9305032,77.5802774,0
13.044472,77.5829141,0
12.9276914,77.6207494,0
12.91304392,77.62528618,0
12.9959803,77.667998,0
13.0412942,77.6226947,0
12.9633836,77.5814857,0
12.9479363,77.5343203,0
12.9946264,77.4951019,-1
12.9556816,77.7160269,1
12.9943539,77.6157434,0
13.043268,77.5524725,0
12.9901789,77.5037504,4
12.9827544,77.5491868,0
13.0445334,77.5829159,0
12.9974709,77.550139,0
13.0244407,77.5475007,0
12.9874519,77.587879,0
12.9970649,77.5502312,0
12.9883914,77.5741063,0
12.9651116,77.5969901,0
12.9802182,77.5720881,0
12.9743968,77.577995,0
13.0127152,77.6993754,0
12.9548263,77.5819799,0
12.9363424,77.7054595,1
12.9884191,77.5887931,0
13.0932487,77.59516,0
12.9622663,77.5845865,0
12.9569643,77.5737478,0
12.9840332,77.5966491,0
12.96746,77.5943113,0
12.9802533,77.5720169,0
12.9870733,77.5191717,4
12.985737,77.6443499,0
13.0538913,77.5930983,0
13.00821,77.6220176,0
12.9873507,77.5190299,4
12.9784305,77.5707735,0
13.0607191,77.4614351,0
13.0820698,77.5929525,0
12.963011,77.5664503,0
12.9698354,77.7004398,1
12.9575958,77.6058473,0
12.9859142,77.5979584,0
12.9960813,77.6679244,0
12.9930034,77.5954144,0
12.9820968,77.5321708,4
13.0435867,77.6046833,0
12.8999989,77.6009931,0
13.0411089,77.5457736,0
13.0100335,77.6147198,-1
12.9841883,77.6405893,0
12.9179413,77.6216552,0
12.9655016,77.7018607,1
13.0008646,77.6775611,0
12.9840701,77.6407461,0
12.9435108,77.57773,0
12.9801921,77.5704255,0
12.9841046,77.6407372,0
12.9747826,77.5996266,0
12.90331187,77.62725031,0
12.8395554,77.6543107,-1
12.9620105,77.584333,0
12.9827698,77.519126,4
12.9559776,77.7167132,1
13.0904565,77.5395906,-1
13.0408583,77.6168383,0
12.9995481,77.5999079,0
12.9996506,77.5998413,0
12.9162843,77.6155072,0
12.9637192,77.5852885,0
13.0051417,77.755105,18
12.992609,77.5852714,0
12.9902179,77.5034639,4
13.0008671,77.5713369,0
12.9863247,77.6478879,0
12.9864627,77.5914893,0
12.9864627,77.5914893,0
12.9392452,77.6951606,1
12.9871235,77.5883073,0
12.9819279,77.5948338,0
13.0667807,77.5931388,0
13.141795,77.6173483,0
12.8795724,77.6462409,0
12.9751307,77.6255644,0
13.0193638,77.5840263,0
13.0422576,77.6130097,0
12.99608379,77.66816426,0
12.9464047,77.5259337,0
13.0197797,77.7096412,0
12.9988074,77.5838436,0
13.0079815,77.662382,0
12.9776567,77.607175,0
12.9753151,77.6256446,0
13.2573277,77.7127752,-1
13.069294,77.6199559,-1
12.9663406,77.6070882,0
12.9771363,77.60867,0
13.0017102,77.5836286,0
13.0514402,77.5391192,-1
13.0431583,77.551585,0
13.0161243,77.7092002,0
12.9695275,77.7009274,1
12.9529092,77.5375841,0
13.0131433,77.5543167,0
12.9837639,77.6397066,0
13.0659031,77.5930966,0
13.0223895,77.5846407,0
13.0223047,77.5846483,0
13.0852483,77.5535017,15
13.0983107,77.5988056,0
13.0453082,77.5083309,0
13.0455943,77.5070291,0
12.9144561,77.5999649,0
12.9984315,77.5844271,0
12.91700531,77.67319232,1
13.0973785,77.5981659,0
12.9529706,77.5413433,0
12.9166816,77.595007,0
12.916738,77.5950034,0
12.9768344,77.5861655,0
13.0111237,77.5837318,0
13.1038182,77.6007158,0
12.9103918,77.6269289,0
12.9889182,77.498997,4
13.0010702,77.6120005,0
12.958647,77.5552335,0
12.9460623,77.4960791,-1
13.0345744,77.529696,0
12.9827523,77.574609,0
12.9982804,77.6634974,0
12.9756417,77.5357675,0
12.9390955,77.747372,17
12.9814826,77.5870684,0
12.9661888,77.5868203,0
13.013796,77.5304516,0
13.1328612,77.6158545,0
12.94561,77.4956717,-1
12.9890857,77.5078147,4
12.9888489,77.5081285,4
12.9842561,77.5971135,0
12.9779004,77.5490792,0
13.0203275,77.7095321,0
12.98872,77.508568,4
12.9591821,77.5556361,0
12.9529814,77.541538,0
12.9889692,77.50772,4
12.9658196,77.5954635,0
12.968919,77.570226,0
12.9598662,77.5743609,0
12.9602988,77.5049763,4
12.9670926,77.5041168,4
12.9790814,77.6293223,0
13.0427021,77.5902017,0
13.015908,77.5610463,0
13.0154652,77.7010932,0
12.9243827,77.6178836,0
12.97477445,77.62011006,0
13.0005836,77.5839635,0
13.0083147,77.6939011,0
12.98160436,77.63123821,0
13.0396849,77.5893608,0
12.9421872,77.7463095,17
12.8876902,77.5819406,-1
12.9804152,77.5721511,0
13.0436169,77.5531968,0
12.9386404,77.5983956,0
12.8838862,77.6434895,0
12.9381961,77.5221042,0
13.1426785,77.6177456,0
13.0877833,77.5955317,0
12.916735,77.5950683,0
12.9575903,77.605919,0
12.9396328,77.5979386,0
12.8970929,77.600018,0
12.922821,77.6693893,1
12.8878254,77.5819862,-1
12.9535784,77.5422814,0
12.9362714,77.7055743,1
13.0413766,77.6174843,0
12.93884,77.6951109,1
12.9695613,77.700601,1
12.8973867,77.5999679,0
12.9603,77.5050083,4
12.9358395,77.6149327,0
13.0443873,77.5831779,0
12.9330433,77.6117417,0
13.0462281,77.6027534,0
12.9896187,77.5018162,4
13.0453194,77.5077836,0
12.9842404,77.5877773,0
13.0206355,77.5842531,0
12.9652949,77.5125659,4
13.0087159,77.5711199,0
12.874187,77.6678702,-1
13.016148,77.7093202,0
12.9087962,77.6898099,-1
13.0363604,77.6280422,0
12.9362748,77.7053223,1
12.9286395,77.5864331,0
13.00594,77.5930776,0
13.0143072,77.5678827,0
12.9711513,77.5071208,4
12.8402445,77.6765368,8
13.0490119,77.4971471,0
13.0445357,77.6433994,11
12.911755,77.5671317,0
12.8973434,77.5999214,0
12.9669683,77.594879,0
13.001119,77.5839711,0
12.9169348,77.5867863,0
12.98372,77.5970763,0
13.0121587,77.5692077,0
12.9852233,77.4846533,4
13.0202114,77.5838339,0
12.9016629,77.7074641,-1
13.0166181,77.5840799,0
13.0313343,77.5596132,27
12.9252548,77.5501116,7
12.9590145,77.6627696,20
12.98920996,77.47177025,26
13.0436848,77.5538034,0
13.0616295,77.5761282,-1
13.0147144,77.5854668,0
12.9291283,77.61678,0
12.9948397,77.6162504,0
12.9205088,77.6105452,0
12.986025,77.48836,4
12.890426,77.5981455,0
13.0446608,77.5828682,0
13.0144783,77.5839511,0
12.9518462,77.5209581,4
13.0413611,77.6228455,0
13.0144881,77.5842961,0
12.9210523,77.6655997,1
12.9599647,77.7473051,3
12.902234,77.6010149,0
12.96984981,77.74995681,3
13.0435194,77.607812,0
12.936184,77.7055225,1
12.8542041,77.664314,6
12.982533,77.5886768,0
12.9155609,77.5693985,0
13.0192071,77.531676,0
12.9807052,77.6028336,0
13.0577512,77.5932829,0
12.9681087,77.7017706,1
12.9816007,77.5943212,0
12.9227384,77.6578813,1
13.0977085,77.5984317,0
12.92477953,77.67141018,1
12.9874824,77.4925376,4
13.0910026,77.5967663,0
12.9248583,77.6179575,0
12.94016989,77.38226369,-1
12.87830777,77.49542969,-1
12.9530348,77.5397001,0
12.998964,77.583892,0
12.9662846,77.6069735,0
12.978873,77.59963336,0
12.9474326,77.5940863,0
12.998492,77.5842973,0
12.97878926,77.59952106,0
12.9358498,77.6078949,0
12.85687109,77.52988795,-1
12.9965833,77.5228984,-1
12.88331909,77.54850021,-1
12.9622772,77.5946798,0
12.9602666,77.5571056,0
12.9556047,77.6914427,1
12.9940312,77.4888442,4
13.0454683,77.5221848,0
12.9878558,77.5597174,0
13.0458822,77.5222063,0
12.8395194,77.6775618,8
12.9609817,77.7476133,3
13.0651374,77.5931209,0
12.9888963,77.4990903,4
12.9730184,77.5704715,0
12.9609349,77.7475901,3
12.9853941,77.7532091,3
12.9483928,77.5937297,0
12.9650934,77.586316,0
13.0298275,77.539851,0
12.9831519,77.5883979,0
12.9573329,77.5520376,0
12.9877328,77.5722905,0
12.9870566,77.5723588,0
12.9879975,77.512117,4
12.9928164,77.5714316,0
13.0195477,77.7085971,0
12.9754723,77.6139912,0
13.0313911,77.5358465,0
12.9275416,77.54690343,7
12.9308745,77.6141869,0
12.9806936,77.5706825,0
12.9573227,77.5521473,0
13.056975,77.473185,0
12.8798214,77.6457344,0
12.9060249,77.5734258,0
12.9697339,77.7009261,1
12.9562658,77.547529,0
12.9708314,77.6048855,0
13.0984321,77.5986965,0
12.9863058,77.5890147,0
12.9696105,77.7005267,1
13.0404287,77.7413915,-1
12.920716,77.66500052,1
12.9865858,77.5889172,0
13.0348153,77.5295849,0
13.0272048,77.5858748,0
13.0641223,77.5050987,-1
13.1213642,77.6179253,-1
13.01495345,77.65422187,0
13.034997,77.5889459,0
12.9020853,77.6010679,0
12.9061564,77.5732877,0
13.0425801,77.6110928,0
12.9532425,77.5382008,0
12.9575199,77.5518744,0
13.0402335,77.544252,0
13.0728983,77.59279,0
12.9020756,77.6011187,0
12.9440683,77.5270117,0
12.9440233,77.5270286,0
12.9575083,77.5518509,0
12.9914079,77.6566002,0
12.9906501,77.6561562,0
12.982207,77.5669262,0
13.0197719,77.7086475,0
13.0383987,77.6260083,0
12.9605311,77.5569164,0
13.0976588,77.5989724,0
13.0379834,77.626067,0
13.0412739,77.6176409,0
12.8304088,77.6810331,-1
13.0391412,77.6237299,0
12.9954628,77.6667978,0
13.0004981,77.5839985,0
12.9932072,77.5850028,0
12.936306,77.7055441,1
12.913892,77.5671955,0
12.9821926,77.5674075,0
12.9863048,77.5886954,0
12.979913,77.5642518,0
12.9424555,77.7472966,17
12.9996581,77.5838823,0
13.0391723,77.7399836,-1
13.0398967,77.5444783,0
12.9993009,77.583823,0
13.0390181,77.7400752,-1
12.9794789,77.5105977,4
13.0252361,77.5848655,0
12.9620957,77.5636074,0
12.9628603,77.7014433,1
12.9137902,77.5674728,0
13.0189117,77.5839803,0
13.1212,77.6181383,-1
12.9233078,77.5762663,0
12.947922,77.5345219,0
12.8768328,77.6108768,28
13.0395514,77.5455174,0
13.0405567,77.54633,0
12.9645383,77.6392833,0
13.0227369,77.58459,0
13.0189335,77.5840235,0
12.9061681,77.5856637,0
13.040034,77.5438675,0
12.9646596,77.6389287,0
12.9614517,77.6317933,0
12.9871723,77.5744464,0
13.0413024,77.6214845,0
12.983625,77.7523193,3
13.0227369,77.58459,0
13.0445883,77.5828867,0
12.9994223,77.5411015,0
13.149579,77.6173799,0
12.9473062,77.5315111,0
12.9278187,77.600452,0
12.9167352,77.5952446,0
12.87032563,77.65862134,0
12.9597234,77.5194577,4
12.9233554,77.5763168,0
13.03653,77.5889783,0
12.8545526,77.6655761,6
13.0450748,77.508345,0
12.9668569,77.6106922,0
12.9883409,77.7298618,2
12.9635794,77.5845525,0
13.0489105,77.5500282,0
13.0597983,77.5932733,0
13.0192054,77.7080819,0
12.973688,77.6410815,0
12.9572593,77.7009657,1
12.9693675,77.7006326,1
13.0449557,77.7482787,-1
13.0237833,77.715905,0
12.9362202,77.7054416,1
12.9171587,77.5873127,0
13.0167508,77.7036194,0
12.9613839,77.6316873,0
12.9495506,77.699682,1
13.0782574,77.5926794,0
12.9862133,77.6461867,0
12.8768583,77.61068,28
13.0046931,77.6360591,-1
13.0039477,77.6196803,0
13.0595733,77.5594,-1
12.9693195,77.7012098,1
12.9682954,77.6607108,29
13.0192626,77.6191858,-1
12.9738909,77.5433266,0
12.972293,77.5821863,0
13.0284816,77.5405868,0
12.9808053,77.602889,0
12.9861828,77.646009,0
12.9453679,77.5278975,0
12.9636634,77.5844901,0
13.0414567,77.546055,0
12.9568175,77.7011908,1
12.9633864,77.5890984,0
12.9448632,77.596977,0
12.9455401,77.5280853,0
13.0303304,77.5372822,0
13.0406183,77.5467,0
13.0026184,77.6160608,0
12.9881198,77.5104661,4
12.9906595,77.6562986,0
12.9858672,77.5265477,4
13.0424993,77.6109634,0
12.9843032,77.6029397,0
13.0423323,77.5489953,0
12.9314436,77.6861075,1
12.9889559,77.5078589,4
13.0446549,77.6434811,11
12.9272683,77.5817867,0
12.95876021,77.66366888,20
12.9171178,77.5851136,0
12.9829216,77.6378449,0
12.9233433,77.655885,1
12.95410975,77.54372584,0
13.03115,77.5872166,0
12.9537342,77.5426696,0
12.9363031,77.7054752,1
12.9510377,77.5747268,0
13.0269436,77.5435876,0
13.044349,77.562629,0
13.0394834,77.5896122,0
12.9276546,77.6209382,0
12.9919839,77.5753274,0
12.9560609,77.5462605,0
12.9115311,77.5531343,22
12.9809837,77.6111124,0
12.8771996,77.59532,0
12.9666907,77.6093903,0
12.9682253,77.5679771,0
12.9773929,77.5641878,0
13.0012616,77.6190522,0
12.9297295,77.6329641,-1
13.0417472,77.5470996,0
13.0395592,77.519242,0
